Text,Audio_File
"and on going through the same, it reveals that, the same is for the period 01/04/2016 to 31/08/2017 and 01/09/2018 to 29/11/2018. Ex.p3 cheque is",audio_2_160.mp3
"dated: 20/11/2018. As per ex.p2, as on 23/11/2018 the accused was due to the complainant Co.  to the tune of rs.48,205/-. 23. During cross-examination dated:28/07/2022",audio_2_161.mp3
"at Para.  1, pw1 deposed €†10 □□‚ 13 ‚‘ˆ’“€€ € €€‚□ €†2 □□□‹ˆ’‚ □□‚□ ‹□. €†10 □□‚ 13 ‚‘ˆ’“’€ ”□€œ €†2 ‚‘ˆ’€ œ“□’€‰‚ˆˆ □□‚□ ‹□‡ˆˆ.",audio_2_162.mp3
"It is to be noted that, when the value mentioned at ex.p10 & ex.p11 is taken into account, it comes up to rs.51,538/- and when",audio_2_163.mp3
"the same is compared with ex.p2 account statement, it discloses that the value mentioned in ex.p2 document, ex.p10 & ex.p11 documents differs. Be that as",audio_2_164.mp3
"it may, pw1 deposed that he has to verify documents to ascertain whether the accused had placed purchase order through e-mail in connection with ex.p10",audio_2_165.mp3
"to ex.p13 documents. At Para.  2, pw1 also deposed for having received materials mentioned at ex.p10 to ex.p13 documents, the accused and his parties have",audio_2_166.mp3
"signed in the said documents. It is to be noted that, on scrutiny ofbharathi rock products vs.  gangambika enterprises on 10 march, 2023",audio_2_167.mp3
"Notably, the accused has not denied that the seal appearing in the ex.p10 & ex.p11 documents does not belongs to the accused no.1 concern and",audio_2_168.mp3
he has also not denied that the signature forthcoming in the said document does not belongs to the person working under him. The accused has,audio_2_169.mp3
"suggested to pw1, that accused has not placed purchase order and that ex.p10 to ex.p13 documents have been created documents and the same is denied",audio_2_170.mp3
"by pw1. 24. It is to be noted that, during cross-examination dated: 17/06/2022, at Para.  7, the accused has suggested to pw1, that accused had",audio_2_171.mp3
"not transacted with the complainant Co.  during 01/04/2016 to 31/08/2017 and the same is denied by pw1. It is required to be noted that, at",audio_2_172.mp3
"Para.  3, the accused questioned pw1, that at ex.p2 why the signature of accused is not obtained, for which, pw1 deposed that the copy of",audio_2_173.mp3
"the ex.p2 will be sent to the accused and the accused has not signed at ex.p2. That apart, pw1 admitted that at ex.p2 the name",audio_2_174.mp3
"of the accused no.1 is forthcoming and the address is mentioned as poojanahalli, bengaluru and denied that accused no.1 concern is not having either branch",audio_2_175.mp3
"office or go-down in the said address. 25. At Para.  2, pw1 deposed that the name of padmashree is forthcoming at ex.p2 document and deposed",audio_2_176.mp3
the accused has transacted with the complainant Co.  under the name padmashree and on 05/10/2016 they have transferred the amount in the name of padmashree.,audio_2_177.mp3
"It is to be noted that, the name of the accused no.1 firm in the cause title is shown as gangambika enterprises and notably, the",audio_2_178.mp3
"accused has not denied that he has not transacted with the complainant Co.  either in the name of padmashree or gangambika. That apart, at Para. ",audio_2_179.mp3
"1, pw1 deposed •□€‚†□€€ ƒ□□„ …□†€’ €†2 □ † †…□ ‚€□…… 31/08/2017 € rtgs ”€‘□□□ ‹□‚‡ ”□□€œœ□. □□‚€ □€.10 ˆ… š–‰€€ •□€‚†□€€ €†2 □ †",audio_2_180.mp3
"†…□ ‚€□…… 30/05/2017 □□‚€ …€€‡ □□’ ƒ□□„ …□†€‡ —€œ ‰‰‰š□ ”□□€œœ€. It is to be noted that, no question has been posed by the accused",audio_2_181.mp3
to pw1 in respect of the same and it is his Cas.  that he has transacted with the complainant Co.  in the year 2012 and,audio_2_182.mp3
that he has closed accused no.1 concern in the year 2014 and the same is suggested by the accused to pw1 during his cross-examination dated:,audio_2_183.mp3
17/06/2022 at Para.  4 & 6 and during cross-examination dated: 28/07/2022 at Para.  3. Pw1 has denied the same. 26. It is required to be,audio_2_184.mp3
"noted that, no positive evidence is placed on record by the accused to establish that he had transacted with the complainant Co.  in the year",audio_2_185.mp3
"2012 and that he had closed accused no.1 concern business in the year 2014. So also, except making suggestion to the pw1 that the accused",audio_2_186.mp3
"was not having either branch office or go-down at the address mentioned at ex.p2, the accused has not placed any credible evidence before the court",audio_2_187.mp3
"to establish the same or he has not examined any witnesses to prove the same. That apart, it is worth to note that though the",audio_2_188.mp3
"accused has suggested to pw1 that ex.p10 to ex.p13 documents are created one, the accused has not made any suggestion to pw1 that the goods",audio_2_189.mp3
mentioned at ex.p10 to ex.p13 were not at all supplied by the complainant Co.  or it was not delivered to the accused no.1 concern and,audio_2_190.mp3
"the accused has not even disputed the seal forthcoming at ex.p10 & ex.p11 documents and the signature appearing thereon. Even though, no signature of accused",audio_2_191.mp3
"is forthcoming at ex.p2 accountbharathi rock products vs.  gangambika enterprises on 10 march, 2023",audio_2_192.mp3
"Not transacted with the complainant Co.  for the period stated by the complainant Co. , the accused ought to have produced account statement maintained by accused",audio_2_193.mp3
"no.1 concern to support his stand and no such positive steps is taken by the accused. 27. That apart, it is to be noted that,",audio_2_194.mp3
"during cross- examination of pw1, dated: 17/06/2022, at Para.  1, pw1 deposed that, accused has transacted with the complainant Co.  between 2016 to 2017. Pw1",audio_2_195.mp3
deposed that in the ex.p5 notice and in the complaint it is wrongly mentioned that accused transacted with the complainant Co.  from 01/09/2018 onwards. At,audio_2_196.mp3
"Para.  2, pw1 admitted that on 01/09/2018 the accused has not transacted with the complainant Co. . At Para.  6, the accused has suggested to pw1,",audio_2_197.mp3
that in the year 2014 when the accused closed his business he has repaid the entire amount due to the complainant Co. . It is worth,audio_2_198.mp3
"to note that, though the complainant Co.  has mentioned in the ex.p5 notice and in the complaint that accused transacted with the complainant Co.  from",audio_2_199.mp3
"01/09/2018 onwards, the same is not fatal to the Cas.  of the complainant Co.  as the complainant Co.  has produced ex.p2 account statement and also",audio_2_200.mp3
"ex.p10 to ex.p13 documents to establish the transaction in question and notably, though the accused has suggested to pw1, that the accused has repaid the",audio_2_201.mp3
"entire dues to the complainant Co.  at the time of closure of his business in the year 2014, the accused has not placed positive evidence",audio_2_202.mp3
"to establish the same. As such, it could be concluded that by producing ex.p10 to ex.p13 documents coupled with the suggestion put forth by accused",audio_2_203.mp3
to pw1 makes it amply clear that the accused had business transaction with the complainant Co.  and that he was due to the complainant Co. ,audio_2_204.mp3
"as per ex.p2, p10 to p13 documents. (iii) service of notice: 28. It is to be noted that, the accused has taken defence that the",audio_2_205.mp3
complainant Co.  has not issued ex.p5 notice in its name and the same is issued by one nandisha in his individual capacity and that ex.p5,audio_2_206.mp3
"notice was not served upon the accused and also the accused was not residing in the address mentioned at ex.p5 notice, ex.p8 & 9 returned",audio_2_207.mp3
"rpad covers. In order to establish issuance and service of notice, the complainant Co.  has produced ex.p5 notice dated: 15/12/2018 which goes to show that",audio_2_208.mp3
the complainant Co.  has issued the same to the accused intimating him about dishonour of cheque and also calling upon him to repay the amount,audio_2_209.mp3
"covered under ex.p3 cheque, the complainant Co.  has produced ex.p6 & 7 postal receipts and ex.p8 and p9 returned rpad covers for having its sent",audio_2_210.mp3
"through registered post. 29. It is to be noted that, the postal authorities have written a shara at ex.p8 & 9 returned rpad covers stating",audio_2_211.mp3
"""˜ †□□ ’†”‚ˆ ™□ˆ□‚ …□– ‰†‹€ …“€š‹ˆ’‚"". During cross-examination dated: 17/06/2022 at Para.  5, pw1 deposed €†5 □ˆ •□€‚†‡ ‰“‹ □‹‰ …ˆ ‰ –, □‚‚□",audio_2_212.mp3
□□‚€ €”€‚‹ˆ’‚ □□‚□ ‹ ‹□. €†8 ”□€œ 9 □ † †…□ •□€‚†□ • ‰“‹‚ˆ ™ˆˆ □□‚€ ‰†‹€ □□‚‚ □□‚□ ‹□. ‹… ”€□‚€‰□‚€ •□€‚†□ š‚‚ ‰“‹‚,audio_2_213.mp3
"‰‹ □□‚€ €€□‡€œœ□. •□€‚†□ €†5, €†8 ”□€œ €†9 □ˆ €”€‚€ •’□€‰ ‰“‹‚ˆ •□€‚†□ □□‚’€ ‰‹‹€œœ□ˆˆˆ □□‚□ ‹□‡ˆˆ. It is to be noted that, in the",audio_2_214.mp3
"compliant the address of the accused no.1 firm and the address of the accused no.2 is shown as situated at gokul(village), basava kalyana, bidar. At",audio_2_215.mp3
"ex.p5 legal notice the very same address is mentioned and asbharathi rock products vs.  gangambika enterprises on 10 march, 2023",audio_2_216.mp3
"Complainant Co.  has produced ex.p2 statement of account, ex.p10 & ex.p11 tax invoices and in the said document the name of the accused no.1 concern",audio_2_217.mp3
"is shown as ""poojanahalli, bengaluru"" and notably, the complainant Co.  has not sent ex.p5 legal notice to the said address. 30. It is to be",audio_2_218.mp3
